LLM,False Positives,False Negatives,Incorrect Extractions,Correct Matches,Precision,Recall,F1score,Accuracy,Parsed,Hospital,Prompt,Distressed
gpt-4.1-mini*ImageInput*,18,24.0,14,4,11.11111111111111,14.285714285714285,12.499999999999998,9.523809523809524,True,MtSinai,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,51.0,1,12,92.3076923076923,19.047619047619047,31.57894736842105,18.75,True,MtSinai,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,5,79.0,1,3,33.33333333333333,3.6585365853658534,6.593406593406593,3.614457831325301,True,MtSinai,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,22,51.0,10,2,5.88235294117647,3.7735849056603774,4.597701149425287,3.1746031746031744,True,SickKids,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,38.0,1,16,94.11764705882352,29.629629629629626,45.07042253521126,29.09090909090909,True,LHSC,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,20,37.0,11,4,11.428571428571429,9.75609756097561,10.526315789473683,7.6923076923076925,True,Kingston,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,99.0,1,10,90.9090909090909,9.174311926605505,16.666666666666668,9.090909090909092,True,NYGH,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,41.0,1,10,90.9090909090909,19.607843137254903,32.25806451612903,19.230769230769234,True,NYGH,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,3,45.0,2,1,16.666666666666664,2.1739130434782608,3.846153846153846,2.083333333333333,True,NYGH,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,16,24.0,12,8,22.22222222222222,25.0,23.52941176470588,18.181818181818183,True,NYGH,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,20,44.0,11,5,13.88888888888889,10.204081632653061,11.764705882352942,8.333333333333332,True,Hamilton,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,29.0,1,16,94.11764705882352,35.55555555555556,51.612903225806456,34.78260869565217,True,LHSC,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,22,63.0,10,2,5.88235294117647,3.076923076923077,4.040404040404041,2.666666666666667,True,SickKids,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,22,40.0,10,2,5.88235294117647,4.761904761904762,5.263157894736842,3.8461538461538463,True,SickKids,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,23,36.0,10,2,5.714285714285714,5.263157894736842,5.47945205479452,4.166666666666666,True,CHEO,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,21,43.0,12,2,5.714285714285714,4.444444444444445,5.000000000000001,3.508771929824561,True,Hamilton,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,1,27.0,0,13,92.85714285714286,32.5,48.14814814814815,32.5,True,SickKids,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,30.0,0,12,100.0,28.57142857142857,44.44444444444444,28.57142857142857,True,MtSinai,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,22,51.0,9,3,8.823529411764707,5.555555555555555,6.818181818181818,4.761904761904762,True,SickKids,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,48.0,1,16,94.11764705882352,25.0,39.50617283950617,24.615384615384617,True,LHSC,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,18,30.0,14,4,11.11111111111111,11.76470588235294,11.428571428571429,8.333333333333332,True,MtSinai,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,3,38.0,3,1,14.285714285714285,2.564102564102564,4.3478260869565215,2.380952380952381,True,NYGH,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,48.0,0,12,100.0,20.0,33.333333333333336,20.0,True,MtSinai,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,1,42.0,0,16,94.11764705882352,27.586206896551722,42.666666666666664,27.586206896551722,True,LHSC,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,37.0,1,14,93.33333333333333,27.450980392156865,42.42424242424243,26.923076923076923,True,Hamilton,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,16,34.0,11,9,25.0,20.930232558139537,22.78481012658228,16.666666666666664,True,NYGH,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,23,55.0,10,2,5.714285714285714,3.508771929824561,4.3478260869565215,2.9850746268656714,True,CHEO,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,22,31.0,10.0,2.0,5.88235294117647,6.0606060606060606,5.970149253731344,4.761904761904762,True,SickKids,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,38.0,0,12,100.0,24.0,38.70967741935484,24.0,True,MtSinai,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,23,50.0,10,2,5.714285714285714,3.8461538461538463,4.597701149425287,3.225806451612903,True,CHEO,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,21,52.0,11.0,2.0,5.88235294117647,3.7037037037037033,4.545454545454545,3.125,True,Kingston,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,1,46.0,1,10,83.33333333333334,17.857142857142858,29.41176470588235,17.543859649122805,True,NYGH,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,24,38.0,9,3,8.333333333333332,7.317073170731707,7.792207792207791,6.0,True,CHEO,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,21,43.0,11,2,5.88235294117647,4.444444444444445,5.063291139240507,3.571428571428571,True,Kingston,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,21,51.0,12.0,2.0,5.714285714285714,3.7735849056603774,4.545454545454545,3.125,True,Hamilton,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,1,24.0,0,16,94.11764705882352,40.0,56.14035087719298,40.0,True,LHSC,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,75.0,1,16,94.11764705882352,17.582417582417584,29.62962962962963,17.391304347826086,True,CHEO,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,1,30.0,0,16,94.11764705882352,34.78260869565217,50.79365079365079,34.78260869565217,True,LHSC,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,21,34.0,10,4,11.428571428571429,10.526315789473683,10.95890410958904,8.333333333333332,True,Hamilton,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,1,38.0,0,14,93.33333333333333,26.923076923076923,41.791044776119406,26.923076923076923,True,SickKids,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,48.0,0,14,100.0,22.58064516129032,36.8421052631579,22.58064516129032,True,SickKids,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,22,44.0,10,2,5.88235294117647,4.3478260869565215,5.0,3.571428571428571,True,SickKids,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,21,27.0,11,2,5.88235294117647,6.896551724137931,6.349206349206349,5.0,True,Kingston,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,33.0,1,14,93.33333333333333,29.78723404255319,45.16129032258064,29.166666666666668,True,Hamilton,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,1,47.0,1,16,88.88888888888889,25.396825396825395,39.50617283950617,25.0,True,LHSC,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,23,44.0,10,2,5.714285714285714,4.3478260869565215,4.938271604938272,3.571428571428571,True,LHSC,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,18,63.0,15,3,8.333333333333332,4.545454545454546,5.88235294117647,3.7037037037037033,True,MtSinai,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,23,53.0,11,1,2.857142857142857,1.8518518518518516,2.2471910112359548,1.5384615384615385,True,LHSC,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,52.0,1,10,90.9090909090909,16.129032258064516,27.397260273972606,15.873015873015872,True,NYGH,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,1,25.0,0,13,92.85714285714286,34.21052631578947,49.99999999999999,34.21052631578947,True,SickKids,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,22,41.0,9.0,3.0,8.823529411764707,6.8181818181818175,7.6923076923076925,5.769230769230769,True,SickKids,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,51.0,0,16,100.0,23.88059701492537,38.554216867469876,23.88059701492537,True,CHEO,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,33.0,1,12,92.3076923076923,26.666666666666668,41.37931034482758,26.08695652173913,True,MtSinai,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,1,32.0,0,16,94.11764705882352,33.33333333333333,49.230769230769226,33.33333333333333,True,LHSC,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,28.0,1,13,92.85714285714286,31.70731707317073,47.27272727272727,30.952380952380953,True,Kingston,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,4,54.0,2,4,40.0,6.896551724137931,11.76470588235294,6.666666666666667,True,LHSC,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,61.0,1,12,92.3076923076923,16.43835616438356,27.906976744186043,16.216216216216218,True,MtSinai,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,47.0,1,10,90.9090909090909,17.543859649122805,29.41176470588235,17.24137931034483,True,NYGH,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,21,82.0,11,3,8.571428571428571,3.5294117647058822,5.0,3.125,True,Hamilton,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,49.0,1,14,93.33333333333333,22.22222222222222,35.8974358974359,21.875,True,Hamilton,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,3,60.0,3,3,33.33333333333333,4.761904761904762,8.333333333333334,4.545454545454546,True,Kingston,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,18,38.0,13,5,13.88888888888889,11.627906976744185,12.658227848101266,8.928571428571429,True,MtSinai,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,21,28.0,11,3,8.571428571428571,9.67741935483871,9.090909090909092,7.142857142857142,True,Hamilton,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,66.0,1,10,90.9090909090909,13.157894736842104,22.988505747126435,12.987012987012985,True,NYGH,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,21,37.0,11,2,5.88235294117647,5.128205128205128,5.47945205479452,4.0,True,Kingston,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,17,40.0,14,4,11.428571428571429,9.090909090909092,10.126582278481013,6.896551724137931,True,NYGH,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,4,62.0,2,3,33.33333333333333,4.615384615384616,8.108108108108109,4.477611940298507,True,MtSinai,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,24.0,0,16,100.0,40.0,57.142857142857146,40.0,True,LHSC,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,49.0,0,16,100.0,24.615384615384617,39.50617283950618,24.615384615384617,True,LHSC,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,45.0,1,10,90.9090909090909,18.181818181818183,30.3030303030303,17.857142857142858,True,NYGH,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,69.0,0,10,100.0,12.658227848101266,22.471910112359552,12.658227848101266,True,NYGH,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,1,31.0,0,13,92.85714285714286,29.545454545454547,44.827586206896555,29.545454545454547,True,Kingston,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,23,46.0,9,3,8.571428571428571,6.122448979591836,7.142857142857143,5.172413793103448,True,CHEO,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,42.0,0,8,100.0,16.0,27.586206896551722,16.0,True,LHSC,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,21,72.0,12,2,5.714285714285714,2.7027027027027026,3.6697247706422016,2.3255813953488373,True,Hamilton,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,22,56.0,10,3,8.571428571428571,5.084745762711865,6.382978723404256,4.3478260869565215,True,SickKids,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,1,48.0,0,16,94.11764705882352,25.0,39.50617283950617,25.0,True,CHEO,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,31.0,0,13,100.0,29.545454545454547,45.614035087719294,29.545454545454547,True,Kingston,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,18,37.0,14.0,4.0,11.11111111111111,9.75609756097561,10.389610389610391,7.4074074074074066,True,MtSinai,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,23,28.0,9,3,8.571428571428571,9.67741935483871,9.090909090909092,7.5,True,CHEO,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,50.0,0,10,100.0,16.666666666666664,28.57142857142857,16.666666666666664,True,NYGH,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,23,40.0,10,2,5.714285714285714,4.761904761904762,5.194805194805195,3.8461538461538463,True,LHSC,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,50.0,1,13,92.85714285714286,20.634920634920633,33.76623376623377,20.3125,True,Kingston,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,21,33.0,10,3,8.823529411764707,8.333333333333332,8.571428571428571,6.521739130434782,True,Kingston,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,23,80.0,11,1,2.857142857142857,1.2345679012345678,1.7241379310344827,1.0869565217391304,True,LHSC,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,21,26.0,10,4,11.428571428571429,13.333333333333334,12.307692307692307,10.0,True,Hamilton,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,23,46.0,10,2,5.714285714285714,4.166666666666666,4.819277108433735,3.4482758620689653,True,CHEO,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,22,52.0,11,3,8.333333333333332,5.454545454545454,6.593406593406593,4.545454545454546,True,Hamilton,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,28.0,0,12,100.0,30.0,46.15384615384615,30.0,True,MtSinai,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,51.0,1,14,93.33333333333333,21.53846153846154,35.00000000000001,21.21212121212121,True,Hamilton,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,44.0,0,14,100.0,24.137931034482758,38.888888888888886,24.137931034482758,True,Hamilton,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,1,25.0,0,13,92.85714285714286,34.21052631578947,49.99999999999999,34.21052631578947,True,SickKids,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,44.0,0,14,100.0,24.137931034482758,38.888888888888886,24.137931034482758,True,SickKids,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,47.0,1,12,92.3076923076923,20.33898305084746,33.333333333333336,20.0,True,MtSinai,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,16,36.0,14,6,16.666666666666664,14.285714285714285,15.384615384615383,10.714285714285714,True,NYGH,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,24,38.0,9,3,8.333333333333332,7.317073170731707,7.792207792207791,6.0,True,CHEO,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,40.0,1,13,92.85714285714286,24.528301886792452,38.80597014925374,24.074074074074073,True,Kingston,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,23,36.0,9,3,8.571428571428571,7.6923076923076925,8.108108108108107,6.25,True,CHEO,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,1,35.0,0,13,92.85714285714286,27.083333333333332,41.935483870967744,27.083333333333332,True,SickKids,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,26.0,0,14,100.0,35.0,51.851851851851855,35.0,True,SickKids,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,22,32.0,9,3,8.823529411764707,8.571428571428571,8.695652173913043,6.8181818181818175,True,SickKids,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,50.0,0,16,100.0,24.242424242424242,39.02439024390243,24.242424242424242,True,LHSC,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,18,46.0,15,3,8.333333333333332,6.122448979591836,7.058823529411764,4.6875,True,MtSinai,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,24,28.0,9,3,8.333333333333332,9.67741935483871,8.955223880597016,7.5,True,LHSC,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,22,35.0,10,3,8.571428571428571,7.894736842105263,8.219178082191782,6.25,True,Kingston,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,26.0,1,13,92.85714285714286,33.33333333333333,49.056603773584904,32.5,True,Kingston,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,44.0,0,12,100.0,21.428571428571427,35.29411764705882,21.428571428571427,True,MtSinai,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,32.0,0,12,100.0,27.27272727272727,42.857142857142854,27.27272727272727,True,MtSinai,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,32.0,0,16,100.0,33.33333333333333,50.0,33.33333333333333,True,LHSC,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,21,26.0,10,4,11.428571428571429,13.333333333333334,12.307692307692307,10.0,True,Hamilton,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,17,35.0,15,3,8.571428571428571,7.894736842105263,8.219178082191782,5.660377358490567,True,NYGH,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,1,31.0,1,16,88.88888888888889,34.04255319148936,49.23076923076923,33.33333333333333,True,LHSC,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,28.0,0,14,100.0,33.33333333333333,50.0,33.33333333333333,True,Hamilton,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,20,46.0,11,5,13.88888888888889,9.803921568627452,11.49425287356322,8.064516129032258,True,Hamilton,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,17,48.0,13,5,14.285714285714285,9.433962264150944,11.363636363636365,7.575757575757576,True,NYGH,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,61.0,0,12,100.0,16.43835616438356,28.235294117647058,16.43835616438356,True,MtSinai,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,1,34.0,0,16,94.11764705882352,32.0,47.76119402985074,32.0,True,LHSC,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,38.0,1,16,94.11764705882352,29.629629629629626,45.07042253521126,29.09090909090909,True,CHEO,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,1,71.0,0,16,94.11764705882352,18.39080459770115,30.769230769230766,18.39080459770115,True,LHSC,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,49.0,1,10,90.9090909090909,16.94915254237288,28.57142857142857,16.666666666666664,True,NYGH,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,1,39.0,0,13,92.85714285714286,25.0,39.3939393939394,25.0,True,Kingston,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,1,29.0,0,13,92.85714285714286,30.952380952380953,46.42857142857143,30.952380952380953,True,SickKids,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,17,60.0,14,4,11.428571428571429,6.25,8.08080808080808,5.128205128205128,True,NYGH,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,21,36.0,10,4,11.428571428571429,10.0,10.666666666666666,8.0,True,Hamilton,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,28.0,0,14,100.0,33.33333333333333,50.0,33.33333333333333,True,SickKids,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,30.0,1,13,92.85714285714286,30.23255813953488,45.61403508771929,29.545454545454547,True,Kingston,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,22,28.0,10,2,5.88235294117647,6.666666666666667,6.249999999999999,5.0,True,SickKids,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,24,69.0,11,1,2.7777777777777777,1.4285714285714286,1.8867924528301887,1.2345679012345678,True,LHSC,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,22,34.0,10,2,5.88235294117647,5.555555555555555,5.714285714285714,4.3478260869565215,True,SickKids,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,33.0,0,13,100.0,28.26086956521739,44.067796610169495,28.26086956521739,True,Kingston,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,1,34.0,0,14,93.33333333333333,29.166666666666668,44.44444444444444,29.166666666666668,True,Hamilton,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,21,26.0,11,3,8.571428571428571,10.344827586206897,9.375000000000002,7.5,True,Hamilton,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,48.0,0,10,100.0,17.24137931034483,29.41176470588236,17.24137931034483,True,NYGH,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,1,27.0,0,13,92.85714285714286,32.5,48.14814814814815,32.5,True,SickKids,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,24,38.0,9,3,8.333333333333332,7.317073170731707,7.792207792207791,6.0,True,CHEO,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,21,39.0,10,3,8.823529411764707,7.142857142857142,7.894736842105264,5.769230769230769,True,Kingston,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,46.0,0,14,100.0,23.333333333333332,37.83783783783783,23.333333333333332,True,SickKids,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,21,33.0,11,2,5.88235294117647,5.714285714285714,5.797101449275362,4.3478260869565215,True,Kingston,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,20,26.0,11,5,13.88888888888889,16.129032258064516,14.925373134328359,11.904761904761903,True,Hamilton,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,48.0,0,10,100.0,17.24137931034483,29.41176470588236,17.24137931034483,True,NYGH,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,16,60.0,15,5,13.88888888888889,7.6923076923076925,9.900990099009901,6.25,True,NYGH,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,1,68.0,0,14,93.33333333333333,17.073170731707318,28.8659793814433,17.073170731707318,True,Hamilton,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,18,40.0,14,4,11.11111111111111,9.090909090909092,10.0,6.896551724137931,True,MtSinai,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,44.0,1,14,93.33333333333333,24.137931034482758,38.35616438356164,23.728813559322035,True,Hamilton,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,17,30.0,14,4,11.428571428571429,11.76470588235294,11.594202898550725,8.333333333333332,True,NYGH,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,18,26.0,14,4,11.11111111111111,13.333333333333334,12.121212121212123,9.090909090909092,True,MtSinai,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,21,51.0,11.0,3.0,8.571428571428571,5.555555555555555,6.741573033707865,4.6875,True,Hamilton,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,39.0,1,12,92.3076923076923,23.52941176470588,37.5,23.076923076923077,True,MtSinai,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,83.0,0,13,100.0,13.541666666666666,23.85321100917431,13.541666666666666,True,Kingston,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,18,22.0,12,6,16.666666666666664,21.428571428571427,18.75,15.0,True,MtSinai,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,18,35.0,15,3,8.333333333333332,7.894736842105263,8.108108108108107,5.660377358490567,True,NYGH,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,20,34.0,12,4,11.11111111111111,10.526315789473683,10.81081081081081,8.0,True,Hamilton,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,63.0,0,14,100.0,18.181818181818183,30.76923076923077,18.181818181818183,True,SickKids,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,62.0,0,12,100.0,16.216216216216218,27.906976744186046,16.216216216216218,True,MtSinai,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,0,34.0,0,16,100.0,32.0,48.484848484848484,32.0,True,CHEO,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,0,89.0,0,10,100.0,10.1010101010101,18.34862385321101,10.1010101010101,True,NYGH,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,21,48.0,12,2,5.714285714285714,4.0,4.705882352941176,3.225806451612903,True,Hamilton,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,1,24.0,0,16,94.11764705882352,40.0,56.14035087719298,40.0,True,LHSC,LTNER/GPT-NER,True
gpt-4.1-mini*ImageInput*,1,48.0,0,10,90.9090909090909,17.24137931034483,28.985507246376816,17.24137931034483,True,NYGH,LTNER/GPT-NER,False
gpt-4.1-mini*ImageInput*,21,70.0,11,3,8.571428571428571,4.10958904109589,5.555555555555555,3.571428571428571,True,Hamilton,LTNER/GPT-NER,True
